session_id,rider_id,session_time,time_on_app,pages_visited,converted,city,loyalty_status
S036776,R01396,2025-04-27 10:14:20+02:27,55,3,0,Nairobi,Bronze
S036777,R06446,2025-04-27 03:17:56+00:14,40,2,1,Lagos,Gold
S036778,R04445,2025-04-27 17:14:41+02:05,9,2,0,Cairo,Bronze
S036779,R05188,2025-04-27 19:05:27+00:14,158,1,0,Lagos,Silver
S036780,R02941,2025-04-27 11:16:06+02:27,28,1,0,Nairobi,Silver
S036781,R01874,2025-04-27 10:39:50+02:27,17,3,0,Nairobi,Bronze
S036782,R00310,2025-04-27 18:41:28+02:27,5,1,1,Nairobi,Bronze
S036783,R02967,2025-04-27 11:26:33+00:14,0,2,0,Lagos,Bronze
S036784,R07360,2025-04-27 16:37:56+00:14,7,2,0,Lagos,Silver
S036785,R02264,2025-04-27 05:35:12+00:14,198,2,0,Lagos,Platinum
S036786,R06651,2025-04-27 13:29:17+02:05,38,1,0,Cairo,Bronze
S036787,R05542,2025-04-27 11:59:20+02:05,182,1,0,Cairo,Bronze
S036788,R01614,2025-04-27 02:27:15+02:27,57,1,1,Nairobi,Silver
S036789,R00872,2025-04-27 11:59:43+02:27,10,1,0,Nairobi,Bronze
S036790,R07277,2025-04-27 05:28:39+02:27,346,4,1,Nairobi,Gold
S036791,R04975,2025-04-27 08:39:19+02:05,8,1,1,Cairo,Bronze
S036792,R03607,2025-04-27 06:31:00+02:27,14,3,1,Nairobi,Bronze
S036793,R06157,2025-04-27 01:12:44+00:14,82,1,0,Lagos,Gold
S036794,R05702,2025-04-27 09:36:58+02:27,17,1,0,Nairobi,Bronze
S036795,R08396,2025-04-27 19:37:12+02:05,304,3,0,Cairo,Gold
S036796,R06741,2025-04-27 09:33:38+02:27,36,5,0,Nairobi,Silver
S036797,R04117,2025-04-27 18:39:40+02:05,66,5,0,Cairo,Bronze
S036798,R04464,2025-04-27 18:26:15+02:27,121,1,0,Nairobi,Bronze
S036799,R06568,2025-04-27 10:51:23+02:27,440,4,0,Nairobi,Silver
S036800,R01629,2025-04-27 18:30:33+00:14,68,2,0,Lagos,Bronze
S036801,R09433,2025-04-27 12:56:58+02:27,48,5,0,Nairobi,Silver
S036802,R03695,2025-04-27 05:26:16+00:14,150,3,0,Lagos,Silver
S036803,R07990,2025-04-27 21:46:58+02:27,768,4,0,Nairobi,Gold
S036804,R03246,2025-04-27 03:31:48+02:05,17,4,0,Cairo,Bronze
S036805,R02022,2025-04-27 11:27:55+00:14,77,2,0,Lagos,Bronze
S036806,R07919,2025-04-27 08:59:56+02:05,54,3,0,Cairo,Bronze
S036807,R04746,2025-04-27 14:21:29+00:14,16,1,1,Lagos,Bronze
S036808,R00566,2025-04-27 13:04:22+00:14,37,3,0,Lagos,Bronze
S036809,R04403,2025-04-27 21:28:56+02:05,670,3,0,Cairo,Gold
S036810,R03974,2025-04-27 09:36:56+02:05,140,2,0,Cairo,Silver
S036811,R00507,2025-04-27 22:36:46+00:14,5,1,0,Lagos,Bronze
S036812,R00429,2025-04-27 08:59:11+00:14,727,5,1,Lagos,Bronze
S036813,R00648,2025-04-27 16:13:17+00:14,31,3,0,Lagos,Bronze
S036814,R05675,2025-04-27 07:39:23+02:05,115,3,1,Cairo,Silver
S036815,R09460,2025-04-27 14:20:44+00:14,8,1,0,Lagos,Silver
S036816,R01589,2025-04-27 09:35:46+00:14,85,4,0,Lagos,Bronze
S036817,R02429,2025-04-27 06:36:26+02:05,115,5,0,Cairo,Silver
S036818,R06233,2025-04-27 18:05:34+02:27,1800,3,1,Nairobi,Silver
S036819,R01122,2025-04-27 16:52:58+02:05,120,2,0,Cairo,Bronze
S036820,R00732,2025-04-27 06:57:59+02:05,29,1,0,Cairo,Silver
S036821,R02379,2025-04-27 07:28:56+02:05,3,5,0,Cairo,Bronze
S036822,R06264,2025-04-27 20:25:03+02:27,36,5,0,Nairobi,Bronze
S036823,R04543,2025-04-27 05:19:16+02:27,72,4,0,Nairobi,Bronze
S036824,R02734,2025-04-27 16:57:11+02:05,233,1,0,Cairo,Bronze
S036825,R02259,2025-04-27 13:00:49+02:05,12,2,1,Cairo,Silver
S036826,R06168,2025-04-27 18:20:37+02:27,764,1,0,Nairobi,Silver
S036827,R07203,2025-04-27 05:40:32+00:14,42,2,0,Lagos,Bronze
S036828,R07759,2025-04-27 08:29:02+02:27,312,1,0,Nairobi,Bronze
S036829,R02366,2025-04-27 18:50:21+00:14,90,1,0,Lagos,Bronze
S036830,R04645,2025-04-27 06:57:17+00:14,389,1,0,Lagos,Bronze
S036831,R05863,2025-04-27 06:35:35+00:14,479,1,0,Lagos,Bronze
S036832,R09487,2025-04-27 07:44:37+02:27,10,1,0,Nairobi,Silver
S036833,R04823,2025-04-27 21:43:43+00:14,1463,1,0,Lagos,Bronze
S036834,R06080,2025-04-27 15:01:37+00:14,32,2,0,Lagos,Bronze
S036835,R09086,2025-04-27 05:16:19+02:05,0,5,0,Cairo,Bronze
S036836,R09485,2025-04-27 19:50:13+00:14,5,1,1,Lagos,Bronze
S036837,R02673,2025-04-27 17:26:36+02:27,70,2,0,Nairobi,Bronze
S036838,R09756,2025-04-27 06:16:36+02:27,1746,5,0,Nairobi,Bronze
S036839,R09081,2025-04-27 20:18:44+02:05,78,4,0,Cairo,Silver
S036840,R08774,2025-04-27 19:34:37+00:14,12,5,0,Lagos,Silver
S036841,R09466,2025-04-27 05:32:21+02:27,17,3,0,Nairobi,Silver
S036842,R06563,2025-04-27 14:23:16+02:27,33,4,0,Nairobi,Bronze
S036843,R06706,2025-04-27 07:53:58+00:14,12,5,0,Lagos,Bronze
S036844,R06730,2025-04-27 19:17:07+02:05,39,5,0,Cairo,Bronze
S036845,R03673,2025-04-27 07:40:23+02:27,105,4,0,Nairobi,Bronze
S036846,R08940,2025-04-27 10:03:45+00:14,1800,5,0,Lagos,Gold
S036847,R09966,2025-04-27 17:09:16+02:05,10,3,0,Cairo,Bronze
S036848,R04682,2025-04-27 00:43:37+02:27,15,1,1,Nairobi,Gold
S036849,R06612,2025-04-27 08:49:13+00:14,1,5,0,Lagos,Bronze
S036850,R03623,2025-04-27 07:50:28+02:05,14,5,0,Cairo,Bronze
S036851,R01567,2025-04-27 13:22:00+00:14,11,1,0,Lagos,Silver
S036852,R07705,2025-04-27 18:08:22+02:27,8,1,0,Nairobi,Bronze
S036853,R02430,2025-04-27 06:34:28+02:05,37,5,0,Cairo,Bronze
S036854,R05670,2025-04-27 02:36:51+02:05,7,1,1,Cairo,Bronze
S036855,R00586,2025-04-27 05:09:31+00:14,321,5,0,Lagos,Silver
S036856,R06598,2025-04-27 15:40:21+00:14,204,2,1,Lagos,Gold
S036857,R03469,2025-04-27 19:50:30+02:05,26,3,0,Cairo,Bronze
S036858,R04822,2025-04-27 08:26:08+02:05,18,5,0,Cairo,Silver
S036859,R06570,2025-04-27 09:53:56+00:14,150,4,0,Lagos,Bronze
S036860,R05666,2025-04-27 21:23:16+00:14,92,3,0,Lagos,Silver
S036861,R09049,2025-04-27 15:10:09+02:05,62,5,0,Cairo,Bronze
S036862,R05089,2025-04-27 08:42:49+02:27,13,4,0,Nairobi,Silver
S036863,R04820,2025-04-27 19:11:57+00:14,205,2,0,Lagos,Bronze
S036864,R04552,2025-04-27 17:20:17+00:14,64,3,0,Lagos,Bronze
S036865,R04050,2025-04-27 07:25:47+02:27,43,5,0,Nairobi,Silver
S036866,R08868,2025-04-27 17:49:04+02:05,258,5,0,Cairo,Bronze
S036867,R02658,2025-04-27 13:46:50+02:27,136,2,0,Nairobi,Gold
S036868,R06741,2025-04-27 03:27:07+02:27,30,2,0,Nairobi,Silver
S036869,R02633,2025-04-27 12:20:59+02:05,134,5,1,Cairo,Silver
S036870,R01693,2025-04-27 13:51:54+00:14,58,3,0,Lagos,Bronze
S036871,R05391,2025-04-27 08:20:09+02:27,6,3,1,Nairobi,Platinum
S036872,R03580,2025-04-27 16:22:05+00:14,15,5,0,Lagos,Silver
S036873,R09408,2025-04-27 20:53:15+02:05,140,5,1,Cairo,Bronze
S036874,R02010,2025-04-27 15:48:22+02:27,29,1,0,Nairobi,Bronze
S036875,R03612,2025-04-27 15:47:50+00:14,38,1,0,Lagos,Platinum
S036876,R02229,2025-04-27 17:24:38+00:14,397,1,0,Lagos,Bronze
S036877,R00433,2025-04-27 19:52:07+02:27,59,5,0,Nairobi,Gold
S036878,R04047,2025-04-27 16:54:47+00:14,147,5,0,Lagos,Bronze
S036879,R04097,2025-04-27 10:03:43+02:27,19,5,0,Nairobi,Bronze
S036880,R07113,2025-04-27 06:59:13+02:27,14,1,1,Nairobi,Silver
S036881,R00425,2025-04-27 06:46:24+00:14,12,1,0,Lagos,Silver
S036882,R01326,2025-04-27 19:54:58+02:05,43,1,0,Cairo,Bronze
S036883,R08290,2025-04-27 11:53:01+00:14,631,5,1,Lagos,Platinum
S036884,R04856,2025-04-27 08:35:40+02:05,235,5,1,Cairo,Bronze
S036885,R04799,2025-04-27 17:22:38+02:05,29,3,0,Cairo,Bronze
S036886,R03655,2025-04-27 21:09:54+02:05,38,4,0,Cairo,Bronze
S036887,R00056,2025-04-27 13:44:27+02:05,19,5,0,Cairo,Bronze
S036888,R03241,2025-04-27 05:39:51+02:27,70,5,1,Nairobi,Silver
S036889,R03414,2025-04-27 21:08:51+02:05,34,3,0,Cairo,Silver
S036890,R02225,2025-04-27 00:09:03+02:27,120,5,1,Nairobi,Silver
S036891,R00608,2025-04-27 18:52:05+00:14,102,4,0,Lagos,Bronze
S036892,R09128,2025-04-27 09:18:08+02:27,0,5,0,Nairobi,Silver
S036893,R08127,2025-04-27 16:45:34+02:27,40,2,0,Nairobi,Bronze
S036894,R09165,2025-04-27 18:01:55+02:27,19,5,0,Nairobi,Bronze
S036895,R03485,2025-04-27 10:26:55+02:27,14,2,0,Nairobi,Bronze
S036896,R06194,2025-04-27 00:28:39+00:14,14,2,0,Lagos,Silver
S036897,R07883,2025-04-27 08:26:15+02:05,28,2,0,Cairo,Bronze
S036898,R03928,2025-04-27 08:42:24+02:05,21,2,0,Cairo,Gold
S036899,R04977,2025-04-27 18:31:15+02:05,36,5,0,Cairo,Bronze
S036900,R05129,2025-04-27 13:26:22+00:14,87,5,0,Lagos,Silver
S036901,R09785,2025-04-27 18:24:33+02:05,783,2,1,Cairo,Gold
S036902,R04249,2025-04-27 12:36:52+00:14,13,1,0,Lagos,Bronze
S036903,R09555,2025-04-27 12:11:36+02:27,8,1,0,Nairobi,Silver
S036904,R05412,2025-04-27 15:15:45+02:05,259,5,0,Cairo,Gold
S036905,R06933,2025-04-27 18:40:00+02:05,7,1,0,Cairo,Silver
S036906,R06561,2025-04-27 18:54:42+02:05,29,2,0,Cairo,Silver
S036907,R03566,2025-04-27 07:37:48+02:05,12,5,0,Cairo,Bronze
S036908,R02887,2025-04-27 08:27:57+00:14,18,3,0,Lagos,Bronze
S036909,R02811,2025-04-27 21:13:44+02:05,20,3,0,Cairo,Silver
S036910,R03767,2025-04-27 07:50:56+00:14,29,2,0,Lagos,Silver
S036911,R07601,2025-04-27 00:04:18+00:14,1,2,0,Lagos,Silver
S036912,R09199,2025-04-27 09:59:27+00:14,9,4,1,Lagos,Bronze
S036913,R00848,2025-04-27 11:58:19+02:27,11,1,0,Nairobi,Bronze
S036914,R09010,2025-04-27 00:43:02+02:27,15,2,0,Nairobi,Silver
S036915,R04703,2025-04-27 09:08:22+02:27,15,2,0,Nairobi,Bronze
S036916,R08105,2025-04-27 09:34:24+00:14,0,2,0,Lagos,Bronze
S036917,R01470,2025-04-27 11:59:13+00:14,23,4,0,Lagos,Bronze
S036918,R05439,2025-04-27 20:26:45+02:05,201,2,1,Cairo,Bronze
S036919,R01011,2025-04-27 10:27:28+00:14,51,2,0,Lagos,Bronze
S036920,R07308,2025-04-27 09:36:50+02:27,4,1,0,Nairobi,Bronze
S036921,R00164,2025-04-27 15:33:01+02:27,80,5,0,Nairobi,Bronze
S036922,R07167,2025-04-27 05:18:23+02:27,141,2,0,Nairobi,Bronze
S036923,R09516,2025-04-27 19:40:21+02:27,20,4,0,Nairobi,Bronze
S036924,R00342,2025-04-27 18:23:43+02:27,10,1,0,Nairobi,Silver
S036925,R01268,2025-04-27 08:03:18+02:27,13,2,0,Nairobi,Bronze
S036926,R02971,2025-04-27 12:21:44+02:27,9,5,1,Nairobi,Gold
S036927,R05618,2025-04-27 13:31:48+02:05,27,5,0,Cairo,Silver
S036928,R05901,2025-04-27 07:56:08+00:14,6,5,0,Lagos,Silver
S036929,R06120,2025-04-27 06:15:25+00:14,8,3,1,Lagos,Bronze
S036930,R06141,2025-04-27 21:21:51+02:27,3,1,0,Nairobi,Silver
S036931,R08297,2025-04-27 01:37:51+00:14,482,2,0,Lagos,Bronze
S036932,R03469,2025-04-27 19:26:26+02:05,5,1,0,Cairo,Bronze
S036933,R02186,2025-04-27 13:15:10+02:05,68,5,0,Cairo,Bronze
S036934,R07859,2025-04-27 18:25:53+02:27,27,3,0,Nairobi,Platinum
S036935,R03112,2025-04-27 21:55:23+02:27,75,2,0,Nairobi,Bronze
S036936,R05229,2025-04-27 07:37:24+02:05,191,4,0,Cairo,Bronze
S036937,R01989,2025-04-27 04:52:05+02:05,17,4,0,Cairo,Bronze
S036938,R00725,2025-04-27 13:36:42+02:27,0,1,0,Nairobi,Bronze
S036939,R01317,2025-04-27 16:22:32+00:14,67,1,0,Lagos,Bronze
S036940,R05820,2025-04-27 07:04:16+02:05,4,5,1,Cairo,Gold
S036941,R02810,2025-04-27 17:51:42+02:05,1,1,0,Cairo,Bronze
S036942,R03197,2025-04-27 04:50:54+02:27,17,2,0,Nairobi,Gold
S036943,R00857,2025-04-27 17:50:53+02:05,14,4,0,Cairo,Bronze
S036944,R02964,2025-04-27 19:43:31+02:27,255,5,1,Nairobi,Bronze
S036945,R04060,2025-04-27 08:42:04+02:05,28,4,0,Cairo,Bronze
S036946,R00587,2025-04-27 20:11:45+02:05,18,5,0,Cairo,Bronze
S036947,R01267,2025-04-27 11:56:11+02:05,2,4,0,Cairo,Gold
S036948,R02472,2025-04-27 17:28:29+02:05,37,3,0,Cairo,Bronze
S036949,R05021,2025-04-27 16:44:49+02:05,11,5,0,Cairo,Gold
S036950,R06298,2025-04-27 14:03:53+00:14,175,1,0,Lagos,Bronze
S036951,R01067,2025-04-27 08:20:48+02:27,135,5,0,Nairobi,Bronze
S036952,R09907,2025-04-27 13:12:07+00:14,0,3,1,Lagos,Platinum
S036953,R02882,2025-04-27 21:28:11+02:05,117,2,0,Cairo,Gold
S036954,R02813,2025-04-27 03:57:18+00:14,96,2,0,Lagos,Silver
S036955,R02981,2025-04-27 04:19:09+02:27,8,1,0,Nairobi,Bronze
S036956,R01230,2025-04-27 17:55:59+02:27,13,3,0,Nairobi,Bronze
S036957,R09327,2025-04-27 02:06:46+02:05,5,5,0,Cairo,Gold
S036958,R04366,2025-04-27 14:11:54+02:27,108,1,0,Nairobi,Silver
S036959,R06598,2025-04-27 02:38:56+00:14,46,1,1,Lagos,Gold
S036960,R00883,2025-04-27 00:27:34+00:14,8,1,0,Lagos,Silver
S036961,R05843,2025-04-27 10:21:24+00:14,7,1,1,Lagos,Gold
S036962,R03828,2025-04-27 07:44:00+02:27,67,2,0,Nairobi,Bronze
S036963,R06995,2025-04-27 06:17:16+02:27,22,5,0,Nairobi,Bronze
S036964,R03184,2025-04-27 18:03:36+02:05,3,4,0,Cairo,Bronze
S036965,R00251,2025-04-27 05:12:56+02:27,2,3,1,Nairobi,Gold
S036966,R05075,2025-04-27 08:59:15+02:05,19,1,0,Cairo,Platinum
S036967,R03966,2025-04-27 13:53:29+00:14,22,5,1,Lagos,Platinum
S036968,R06585,2025-04-27 09:10:41+00:14,15,5,0,Lagos,Bronze
S036969,R01809,2025-04-27 14:36:55+02:27,284,3,0,Nairobi,Bronze
S036970,R08403,2025-04-27 22:40:21+02:27,6,5,0,Nairobi,Bronze
S036971,R05835,2025-04-27 20:19:32+00:14,13,3,1,Lagos,Platinum
S036972,R06663,2025-04-27 08:08:58+02:05,54,2,0,Cairo,Bronze
S036973,R08391,2025-04-27 10:48:16+02:27,73,4,0,Nairobi,Bronze
S036974,R08858,2025-04-27 09:30:52+02:05,23,1,0,Cairo,Silver
S036975,R09122,2025-04-27 14:54:31+02:05,166,1,0,Cairo,Bronze
S036976,R03988,2025-04-27 06:56:22+02:27,315,5,1,Nairobi,Silver
S036977,R08303,2025-04-27 00:18:44+02:27,44,5,0,Nairobi,Bronze
S036978,R06153,2025-04-27 16:31:58+02:27,4,1,0,Nairobi,Silver
S036979,R06342,2025-04-27 10:58:52+02:27,150,5,1,Nairobi,Platinum
S036980,R04704,2025-04-27 05:11:30+00:14,143,1,0,Lagos,Gold
S036981,R02649,2025-04-27 07:31:47+00:14,0,5,0,Lagos,Bronze
S036982,R07421,2025-04-27 10:33:51+02:27,60,4,0,Nairobi,Bronze
S036983,R00569,2025-04-27 14:39:55+00:14,24,5,0,Lagos,Bronze
S036984,R07719,2025-04-27 20:25:59+02:05,11,5,0,Cairo,Bronze
S036985,R01709,2025-04-27 18:40:29+02:27,369,1,0,Nairobi,Bronze
S036986,R09211,2025-04-27 16:34:48+00:14,26,3,1,Lagos,Gold
S036987,R01998,2025-04-27 03:34:12+02:05,15,5,0,Cairo,Bronze
S036988,R07793,2025-04-27 22:09:43+02:05,82,1,1,Cairo,Bronze
S036989,R06234,2025-04-27 18:59:11+02:05,9,1,0,Cairo,Bronze
S036990,R04783,2025-04-27 19:03:21+02:27,38,1,0,Nairobi,Platinum
S036991,R04122,2025-04-27 18:27:26+00:14,13,1,0,Lagos,Gold
S036992,R06859,2025-04-27 06:39:23+02:27,51,1,0,Nairobi,Bronze
S036993,R06875,2025-04-27 16:22:24+00:14,17,5,0,Lagos,Bronze
S036994,R07684,2025-04-27 18:44:19+00:14,41,5,0,Lagos,Bronze
S036995,R08656,2025-04-27 16:45:19+02:05,33,4,0,Cairo,Bronze
S036996,R02077,2025-04-27 13:08:04+00:14,27,5,0,Lagos,Bronze
S036997,R08563,2025-04-27 17:19:16+02:05,62,2,0,Cairo,Bronze
S036998,R09264,2025-04-27 18:46:02+02:27,298,5,0,Nairobi,Bronze
S036999,R04244,2025-04-27 07:25:10+02:27,29,2,0,Nairobi,Bronze
S037000,R05437,2025-04-27 07:36:35+02:27,29,2,0,Nairobi,Bronze
S037001,R07128,2025-04-27 17:11:15+02:05,15,5,1,Cairo,Gold
S037002,R02868,2025-04-27 11:38:00+02:27,71,1,0,Nairobi,Silver
S037003,R05024,2025-04-27 09:34:02+02:27,159,5,1,Nairobi,Bronze
S037004,R00836,2025-04-27 15:53:20+02:05,19,1,0,Cairo,Bronze
S037005,R03572,2025-04-27 16:32:08+02:05,0,1,0,Cairo,Silver
S037006,R07275,2025-04-27 04:43:49+02:05,387,5,0,Cairo,Gold
S037007,R09285,2025-04-27 03:57:22+00:14,7,1,0,Lagos,Platinum
S037008,R07508,2025-04-27 13:26:57+02:27,478,1,0,Nairobi,Silver
S037009,R05078,2025-04-27 08:58:12+00:14,17,3,0,Lagos,Silver
S037010,R04819,2025-04-27 07:04:01+02:27,667,5,1,Nairobi,Bronze
S037011,R03343,2025-04-27 05:14:19+02:27,0,2,0,Nairobi,Bronze
S037012,R05630,2025-04-27 12:59:17+00:14,80,2,0,Lagos,Bronze
S037013,R02855,2025-04-27 07:28:28+02:27,3,3,1,Nairobi,Bronze
S037014,R05971,2025-04-27 05:06:30+02:27,24,3,0,Nairobi,Bronze
S037015,R08057,2025-04-27 07:59:35+00:14,8,3,0,Lagos,Bronze
S037016,R02301,2025-04-27 15:49:30+00:14,1,2,0,Lagos,Silver
S037017,R04111,2025-04-27 08:57:32+02:05,23,3,0,Cairo,Bronze
S037018,R04220,2025-04-27 15:54:28+02:27,25,2,0,Nairobi,Bronze
S037019,R08443,2025-04-27 00:03:13+00:14,7,5,0,Lagos,Bronze
S037020,R08575,2025-04-27 07:19:57+00:14,100,2,1,Lagos,Gold
S037021,R03206,2025-04-27 14:24:58+00:14,8,2,0,Lagos,Bronze
S037022,R05865,2025-04-27 21:44:12+00:14,47,1,0,Lagos,Bronze
S037023,R04200,2025-04-27 10:36:22+02:05,47,5,0,Cairo,Bronze
S037024,R06790,2025-04-27 08:23:40+00:14,30,2,0,Lagos,Silver
S037025,R00874,2025-04-27 12:10:38+00:14,22,1,0,Lagos,Bronze
S037026,R07772,2025-04-27 13:25:15+02:05,45,2,0,Cairo,Bronze
S037027,R08430,2025-04-27 22:05:45+00:14,21,1,1,Lagos,Silver
S037028,R00229,2025-04-27 19:41:41+02:27,364,5,0,Nairobi,Bronze
S037029,R03978,2025-04-27 17:13:54+02:27,9,5,1,Nairobi,Bronze
S037030,R02022,2025-04-27 21:29:08+00:14,103,1,0,Lagos,Bronze
S037031,R02233,2025-04-27 05:08:28+02:05,127,1,1,Cairo,Bronze
S037032,R09728,2025-04-27 06:02:08+02:27,3,1,0,Nairobi,Silver
S037033,R05935,2025-04-27 13:59:10+00:14,396,1,0,Lagos,Silver
S037034,R05444,2025-04-27 00:47:11+02:27,11,1,0,Nairobi,Silver
S037035,R00947,2025-04-27 20:46:18+02:27,428,1,0,Nairobi,Gold
S037036,R05824,2025-04-27 07:51:51+02:27,17,1,0,Nairobi,Bronze
S037037,R05523,2025-04-27 20:57:53+02:27,58,1,0,Nairobi,Bronze
S037038,R05645,2025-04-27 06:17:09+02:05,31,1,0,Cairo,Bronze
S037039,R09765,2025-04-27 14:01:31+02:27,217,5,0,Nairobi,Bronze
S037040,R00790,2025-04-27 16:26:08+00:14,229,4,0,Lagos,Bronze
S037041,R06880,2025-04-27 06:01:26+00:14,28,1,0,Lagos,Silver
S037042,R03777,2025-04-27 01:23:12+02:05,39,4,0,Cairo,Gold
S037043,R04285,2025-04-27 18:39:25+02:27,48,1,0,Nairobi,Silver
S037044,R02545,2025-04-27 18:31:38+00:14,55,3,0,Lagos,Gold
S037045,R06588,2025-04-27 18:37:32+02:05,64,3,0,Cairo,Bronze
S037046,R05996,2025-04-27 18:25:10+02:27,118,1,0,Nairobi,Bronze
S037047,R02903,2025-04-27 18:31:26+02:05,59,2,0,Cairo,Bronze
S037048,R07326,2025-04-27 20:02:58+00:14,11,5,0,Lagos,Bronze
S037049,R03656,2025-04-27 08:21:54+00:14,60,2,0,Lagos,Gold
S037050,R05660,2025-04-27 01:30:35+02:05,1,1,0,Cairo,Bronze
S037051,R09150,2025-04-27 19:54:13+02:05,199,2,0,Cairo,Platinum
S037052,R01020,2025-04-27 13:32:53+00:14,13,1,1,Lagos,Bronze
S037053,R07881,2025-04-27 16:15:24+00:14,15,5,0,Lagos,Bronze
S037054,R04071,2025-04-27 09:34:13+02:05,8,1,0,Cairo,Bronze
S037055,R05913,2025-04-27 17:40:58+02:05,8,3,0,Cairo,Bronze
S037056,R07855,2025-04-27 09:16:50+02:05,37,1,0,Cairo,Bronze
S037057,R00727,2025-04-27 21:34:42+00:14,74,4,0,Lagos,Bronze
S037058,R02471,2025-04-27 18:45:46+00:14,61,1,0,Lagos,Bronze
S037059,R06983,2025-04-27 04:51:26+00:14,122,5,0,Lagos,Silver
S037060,R09201,2025-04-27 06:01:00+02:27,57,5,0,Nairobi,Silver
S037061,R08712,2025-04-27 01:10:57+02:05,145,1,0,Cairo,Gold
S037062,R07057,2025-04-27 06:35:34+02:27,55,4,0,Nairobi,Bronze
S037063,R00829,2025-04-27 21:05:49+00:14,46,3,1,Lagos,Platinum
S037064,R04549,2025-04-27 11:54:24+02:05,74,4,0,Cairo,Bronze
S037065,R05039,2025-04-27 15:36:53+02:27,18,2,0,Nairobi,Silver
S037066,R05858,2025-04-27 12:09:15+02:05,277,1,0,Cairo,Bronze
S037067,R04520,2025-04-27 07:01:07+02:27,45,3,0,Nairobi,Silver
S037068,R06383,2025-04-27 17:12:59+00:14,23,5,0,Lagos,Bronze
S037069,R09251,2025-04-27 06:50:09+02:27,104,1,1,Nairobi,Bronze
S037070,R08087,2025-04-27 09:04:33+02:27,17,1,0,Nairobi,Bronze
S037071,R08148,2025-04-27 11:12:26+00:14,181,5,0,Lagos,Silver
S037072,R07795,2025-04-27 23:07:58+00:14,35,5,0,Lagos,Bronze
S037073,R01865,2025-04-27 07:56:00+02:05,332,1,0,Cairo,Bronze
S037074,R03355,2025-04-27 06:27:37+00:14,1,1,0,Lagos,Silver
S037075,R01682,2025-04-27 22:04:08+02:27,65,5,0,Nairobi,Gold
S037076,R04707,2025-04-27 18:02:26+00:14,13,3,0,Lagos,Bronze
S037077,R09731,2025-04-27 08:02:24+02:27,80,1,0,Nairobi,Bronze
S037078,R00921,2025-04-27 02:44:16+02:27,39,1,0,Nairobi,Silver
S037079,R03683,2025-04-27 21:00:33+02:05,2,3,0,Cairo,Bronze
S037080,R06511,2025-04-27 07:11:02+02:05,11,1,0,Cairo,Bronze
S037081,R07878,2025-04-27 16:21:51+02:05,15,1,1,Cairo,Gold
S037082,R00234,2025-04-27 19:54:30+00:14,12,2,0,Lagos,Bronze
S037083,R01822,2025-04-27 22:09:13+02:05,51,3,0,Cairo,Silver
S037084,R09069,2025-04-27 13:20:54+02:05,61,3,1,Cairo,Platinum
S037085,R09913,2025-04-27 06:02:05+02:05,18,5,1,Cairo,Gold
S037086,R05992,2025-04-27 15:31:23+00:14,19,5,1,Lagos,Bronze
S037087,R05178,2025-04-27 18:32:04+02:27,16,3,0,Nairobi,Bronze
S037088,R09742,2025-04-27 14:53:36+02:05,9,5,0,Cairo,Bronze
S037089,R09319,2025-04-27 18:07:29+02:27,19,4,0,Nairobi,Bronze
S037090,R08748,2025-04-27 17:31:12+00:14,15,5,0,Lagos,Bronze
S037091,R07561,2025-04-27 03:16:48+02:05,6,5,0,Cairo,Silver
S037092,R09422,2025-04-27 11:09:49+02:27,28,5,0,Nairobi,Gold
S037093,R00960,2025-04-27 08:34:41+02:05,25,2,0,Cairo,Bronze
S037094,R00213,2025-04-27 22:50:32+00:14,308,5,0,Lagos,Bronze
S037095,R07068,2025-04-27 20:57:50+02:27,61,4,0,Nairobi,Bronze
S037096,R06893,2025-04-27 20:16:53+02:05,15,5,1,Cairo,Bronze
S037097,R05737,2025-04-27 20:00:10+02:05,63,1,0,Cairo,Platinum
S037098,R07746,2025-04-27 19:41:18+00:14,63,1,0,Lagos,Silver
S037099,R02312,2025-04-27 23:13:00+00:14,69,5,0,Lagos,Gold
S037100,R03535,2025-04-27 19:07:24+02:05,208,4,0,Cairo,Bronze
S037101,R08173,2025-04-27 09:48:12+00:14,30,4,0,Lagos,Silver
S037102,R08132,2025-04-27 20:25:10+02:27,77,2,0,Nairobi,Bronze
S037103,R04879,2025-04-27 07:40:16+02:05,258,4,0,Cairo,Bronze
S037104,R02542,2025-04-27 04:52:28+02:27,17,2,0,Nairobi,Silver
S037105,R02701,2025-04-27 11:23:44+02:27,40,3,0,Nairobi,Gold
S037106,R06576,2025-04-27 10:14:42+00:14,13,4,0,Lagos,Platinum
S037107,R06828,2025-04-27 05:51:11+02:27,12,3,0,Nairobi,Silver
S037108,R09740,2025-04-27 16:03:32+02:05,25,1,0,Cairo,Bronze
S037109,R05061,2025-04-27 20:04:29+00:14,10,2,0,Lagos,Silver
S037110,R03750,2025-04-27 18:49:32+02:27,3,2,0,Nairobi,Bronze
S037111,R03993,2025-04-27 05:00:52+02:05,138,1,0,Cairo,Bronze
S037112,R08935,2025-04-27 19:04:15+02:27,30,1,0,Nairobi,Silver
S037113,R04332,2025-04-27 09:50:15+02:27,119,1,0,Nairobi,Silver
S037114,R07439,2025-04-27 13:57:48+02:27,126,1,0,Nairobi,Bronze
S037115,R04809,2025-04-27 10:37:02+00:14,50,2,0,Lagos,Bronze
